Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator
TX005013,21-10-2023,C003,CC103,PC203,Other,Expense,45270.41,54540.04,Paid,Sundry adjustment,1,HR,INR,INV-2023-03948,,4607.27,,Pending,0
TX004987,21-10-2023,C002,CC104,PC206,Sales,Revenue,820141.04,907854.62,Pending,Service revenue recognition,561,Sales,INR,INV-2023-03925,,143809.18,360545.38,Under Review,0
TX004973,21-10-2023,C003,CC104,PC201,Sales,Revenue,650606.57,799075.42,Paid,Customer order fulfillment revenue,324,Sales,INR,INV-2023-03913,,114066.46,136089.28,Approved,0
TX004958,21-10-2023,C002,CC104,PC203,Sales,Revenue,706110.06,737868,Pending,Product sales revenue,821,Sales,INR,INV-2023-03899,,126659.46,147325.11,Approved,0
TX004956,21-10-2023,C004,CC110,PC206,Maintenance,Expense,47990.7,59060.29,Paid,Equipment maintenance,1,IT,INR,INV-2023-03898,V033,8707.5,,Approved,0
TX004940,21-10-2023,C004,CC102,PC204,Procurement,Expense,85714.84,77958.25,Partially Paid,Software license purchase,67,IT,INR,,V019,15048.27,,Approved,0
TX004931,21-10-2023,C003,CC109,PC206,Sales,Revenue,357290.67,388803.85,Paid,Online sales revenue,462,Sales,INR,INV-2023-03883,,63476.35,73143.07,Pending,0
TX004924,21-10-2023,C002,CC111,PC204,Sales,Revenue,152661.38,122261.29,Pending,Online sales revenue,115,Sales,INR,INV-2023-03877,,28000.4,41681.32,Approved,0
TX004967,22-10-2023,C002,CC104,PC202,Travel,Expense,184093.7,145724.68,Partially Paid,Client visit travel reimbursement,3,Sales,INR,INV-2023-03908,,0,,Pending,0
TX004962,22-10-2023,C004,CC108,PC203,Utilities,Expense,46117.51,43588.55,Overdue,Water and gas utility charge,1,Administration,INR,INV-2023-03903,V015,0,,Approved,0
TX004939,22-10-2023,C004,CC111,PC206,Other,Expense,94017.19,110257.59,Paid,General ledger correction entry,1,Sales,INR,,,9797.68,,Approved,0
TX004906,22-10-2023,C002,CC108,PC201,Other,Expense,61988.32,51485.61,Paid,General ledger correction entry,1,Administration,INR,INV-2023-03864,,6476.12,,Approved,0
TX004883,22-10-2023,C001,CC104,PC207,Sales,Revenue,638612.09,734757.74,Overdue,Customer order fulfillment revenue,467,Sales,INR,INV-2023-03846,,115589.07,338089.53,Pending,0
TX004870,22-10-2023,C003,CC102,PC204,IT,Expense,393365.6,489944.02,Overdue,Software license purchase,3,IT,INR,INV-2023-03835,V023,69578.76,,Under Review,0
TX004990,23-10-2023,C002,CC113,PC202,Marketing,Expense,249343.08,316661.36,Paid,Trade show sponsorship,1,Marketing,INR,INV-2023-03928,V031,44926.14,,Rejected,0
TX004891,23-10-2023,C002,CC112,PC207,Utilities,Expense,120104.57,152125.3,Paid,Utility bill,1,Operations,INR,INV-2023-03853,,14269.18,,Pending,0
TX009789,24-10-2023,C001,CC114,PC204,Office Supplies,Expense,19454.81,21751.46,Paid,Office supplies purchase,17,Administration,INR,INV-2023-03890,,2370.9,,Approved,0
TX005017,24-10-2023,C001,CC111,PC207,Other,Expense,60814.61,64314.67,Partially Paid,Sundry adjustment,1,Sales,INR,,,5947.32,,Approved,0
TX004983,24-10-2023,C002,CC102,PC204,Office Supplies,Expense,26768,26618.89,Paid,Printer consumables purchase,26,IT,INR,INV-2023-03922,V033,3142.91,,Approved,0
TX004981,24-10-2023,C001,CC110,PC207,Procurement,Expense,105429.67,99072.33,Pending,Software license purchase,77,IT,INR,INV-2023-03920,,18572.66,,Approved,0
TX004979,24-10-2023,C001,CC110,PC204,Procurement,Expense,391147.16,432562.69,Paid,Raw material procurement,322,IT,INR,INV-2023-03919,V012,71105.39,,Approved,0
TX004966,24-10-2023,C004,CC107,PC207,Office Supplies,Expense,38575.66,45822.33,Paid,Stationery order,43,Procurement,INR,INV-2023-03907,,0,,Approved,0
TX004945,24-10-2023,C001,CC114,PC204,Office Supplies,Expense,19454.81,21751.46,Paid,Office supplies purchase,17,Administration,INR,INV-2023-03890,,2370.9,,Approved,0
TX004938,24-10-2023,C004,CC112,PC202,Procurement,Expense,399073.88,390150.14,Pending,Raw material procurement,378,Operations,INR,,,73675.74,,Approved,0
TX004910,24-10-2023,C001,CC101,PC203,IT,Expense,1100243.45,185140.73,Pending,Hardware upgrade purchase,9,Finance,INR,INV-2023-03865,V005,61223.62,,Approved,1
TX004964,25-10-2023,C001,CC102,PC206,Procurement,Expense,286713.91,280312.57,Paid,Office equipment purchase,286,IT,INR,INV-2023-03905,V014,52424.64,,Pending,0
TX004925,25-10-2023,C001,CC113,PC201,Other,Expense,94553.84,108485.35,Paid,General ledger correction entry,1,Marketing,INR,INV-2023-03878,,0,,Approved,0
TX004881,25-10-2023,C002,CC111,PC203,Office Supplies,Expense,19507.38,18770.76,Paid,Office supplies purchase,26,Sales,INR,INV-2023-03844,,2396.54,,Approved,0
TX004948,26-10-2023,C002,CC101,PC204,Salaries,Expense,534183.92,530668.03,Pending,Monthly salary payment,1,Finance,INR,,,0,,Approved,0
TX004936,26-10-2023,C001,CC103,PC206,Salaries,Expense,341840.35,326067.74,Paid,Employee payroll disbursement,1,HR,INR,,,0,,Under Review,0
TX004933,26-10-2023,C003,CC105,PC205,IT,Expense,312264.88,365663.2,Paid,IT support services,,Marketing,INR,INV-2023-03885,V007,56417.36,,Approved,0
TX004921,26-10-2023,C001,CC111,PC205,Travel,Expense,33677.8,32710.7,Paid,Client visit travel reimbursement,3,Sales,INR,INV-2023-03874,,1586.57,,Approved,0
TX004912,26-10-2023,C003,CC112,PC206,Maintenance,Expense,167207.91,163686.43,Paid,Equipment maintenance,1,Operations,INR,INV-2023-03867,V038,30256.03,,Approved,0
TX004904,26-10-2023,C002,CC113,PC206,Travel,Expense,61933.9,66939.79,Paid,Airfare and lodging expense,2,Marketing,INR,,,3070.8,,Approved,0
TX005027,27-10-2023,C003,CC104,PC204,Other,Expense,102287.37,98281.24,Pending,Sundry adjustment,1,Sales,INR,INV-2023-03960,,10170.32,,Approved,0
TX004965,27-10-2023,C002,CC109,PC201,Sales,Revenue,567903.87,580775.32,Paid,Export sales revenue,459,Sales,INR,INV-2023-03906,,100024.18,168623.94,Approved,0
TX004955,27-10-2023,C005,CC105,PC202,Other,Expense,178701.39,184242.08,Pending,General ledger correction entry,1,Marketing,INR,INV-2023-03897,,17444.96,,Approved,0
TX004951,27-10-2023,C004,CC113,PC207,IT,Expense,264762.26,230877.79,Paid,Hardware upgrade purchase,44,Marketing,INR,,V021,47524.21,,Approved,0
TX004914,27-10-2023,C003,CC106,PC204,Procurement,Expense,873814.87,984681.07,Paid,Software license purchase,1271,Operations,INR,INV-2023-03869,V018,161897.84,,Approved,0
TX004885,27-10-2023,C003,CC102,PC204,Maintenance,Expense,107248.2,95722.34,Paid,Preventive maintenance contract,1,IT,INR,INV-2023-03848,V002,19844.68,,Approved,0
TX004874,27-10-2023,C004,CC113,PC204,Marketing,Expense,344666.48,280278.65,Paid,Trade show sponsorship,1,Marketing,INR,,V007,62894.02,,Approved,0
TX005016,28-10-2023,C001,CC110,PC205,Maintenance,Expense,129689.19,161447.49,Partially Paid,Preventive maintenance contract,1,IT,INR,INV-2023-03950,V024,22871.8,,Approved,0
TX004997,28-10-2023,C004,CC106,PC203,Sales,Revenue,1298102.29,1565742.61,Paid,Service revenue recognition,1247,Sales,INR,INV-2023-03934,,228994.52,313098.16,Approved,0
TX004953,28-10-2023,C003,CC114,PC205,Utilities,Expense,12055.73,11484.37,Overdue,Water and gas utility charge,1,Administration,INR,INV-2023-03895,V020,1426.47,,Approved,0
TX004946,28-10-2023,C005,CC108,PC202,Other,Expense,86697.07,123390.71,Paid,Sundry adjustment,1,Administration,INR,INV-2023-03891,,0,,Approved,0
TX004905,28-10-2023,C001,CC114,PC201,Other,Expense,71446.44,60156.07,Paid,Sundry adjustment,1,Administration,INR,INV-2023-03863,,7256.32,,Approved,0
TX004880,28-10-2023,C002,CC103,PC204,Sales,Revenue,298581.23,319858.11,Partially Paid,Product sales revenue,156,Sales,INR,INV-2023-03843,,52628.85,57165.07,Approved,0
TX004872,28-10-2023,C002,CC113,PC205,Other,Expense,3229.18,3348.4,Paid,Sundry adjustment,1,Marketing,INR,INV-2023-03837,,306.34,,Approved,0
TX005024,29-10-2023,C005,CC104,PC205,Sales,Revenue,3669794.72,844122.02,Pending,Service revenue recognition,484,Sales,INR,INV-2023-03957,,139313.25,285930.65,Under Review,1
TX005012,29-10-2023,C001,CC104,PC205,Sales,Revenue,368970.76,400013.93,Paid,Customer order fulfillment revenue,259,Sales,INR,,,65295.33,119491.35,Pending,0
TX004985,29-10-2023,C001,CC114,PC205,Office Supplies,Expense,13911,13788.02,Paid,Office supplies purchase,12,Administration,INR,INV-2023-03923,V026,1720.19,,Approved,0
TX004959,29-10-2023,C003,CC108,PC206,Sales,Revenue,211116.52,229081.45,Paid,Service revenue recognition,223,Sales,INR,INV-2023-03900,,40619.35,61931.1,Pending,0
TX005028,30-10-2023,C001,CC113,PC207,Marketing,Expense,652154.76,773033.68,Pending,Digital advertising spend,1,Marketing,INR,INV-2023-03961,V038,117661.54,,Approved,0
TX005026,30-10-2023,C004,CC106,PC203,Utilities,Expense,116096.99,124090.85,Paid,Water and gas utility charge,1,Operations,INR,INV-2023-03959,V035,0,,Approved,0
TX004920,30-10-2023,C002,CC107,PC202,Maintenance,Expense,231195.62,214921.73,Partially Paid,Equipment maintenance,1,Procurement,INR,,V039,39115.67,,Pending,0
TX004893,30-10-2023,C004,CC108,PC206,Office Supplies,Expense,13243.94,14239.91,Paid,Office supplies purchase,12,Administration,INR,INV-2023-03855,V035,1601.01,,Approved,0
TX005009,31-10-2023,C001,CC111,PC202,Sales,Revenue,694510.92,708760.88,Paid,Customer order fulfillment revenue,513,Sales,INR,INV-2023-03945,,128166.33,260046.31,Approved,0
TX004996,31-10-2023,C002,CC110,PC202,Office Supplies,Expense,25317.89,27207.22,Paid,Stationery order,14,IT,INR,INV-2023-03933,V024,3147.22,,Approved,0
TX004982,31-10-2023,C001,CC109,PC201,Other,Expense,43995.38,43963.17,Paid,Sundry adjustment,1,Finance,INR,INV-2023-03921,,4327.11,,Rejected,0
TX004957,31-10-2023,C003,CC114,PC205,Other,Expense,349796.65,38722.32,Overdue,Miscellaneous expense,1,Administration,INR,,,8610.26,,Approved,1
TX004871,31-10-2023,C003,CC110,PC205,Maintenance,Expense,92565.97,83392.94,Paid,Preventive maintenance contract,1,IT,INR,INV-2023-03836,,16490.18,,Approved,0
TX005202,01-11-2023,C001,CC102,PC201,Procurement,Expense,627576.26,818229,Paid,Raw material procurement,920,IT,INR,INV-2023-04092,V029,115393.72,,Approved,0
TX005183,01-11-2023,C005,CC108,PC201,Office Supplies,Expense,20545.77,23697.59,Paid,Stationery order,19,Administration,INR,INV-2023-04076,V035,2559.1,,Approved,0
TX005124,01-11-2023,C001,CC104,PC205,Sales,Revenue,1180818.73,1103708.84,Partially Paid,Customer order fulfillment revenue,870,Sales,INR,INV-2023-04032,,216015.46,379354.95,Approved,0
TX005108,01-11-2023,C001,CC101,PC205,Other,Expense,151678.79,144794.82,Pending,Sundry adjustment,1,  Finance ,INR,INV-2023-04018,,0,,Approved,0
TX005093,01-11-2023,C002,CC104,PC205,Sales,Revenue,772945.99,826863.42,Overdue,Online sales revenue,902,Sales,INR,INV-2023-04009,,0,288574.41,Approved,0
TX005078,01-11-2023,C003,CC109,PC204,Office Supplies,Expense,123676.64,31030.44,Paid,Printer consumables purchase,22,Finance,INR,INV-2023-03998,V008,3321.07,,Approved,1
TX005063,01-11-2023,C003,CC102,PC207,Procurement,Expense,959194.3,1070615.71,Paid,Software license purchase,727,IT,INR,,V015,174328.62,,Approved,0
TX005191,02-11-2023,C002,CC103,PC205,Travel,Expense,46412.51,29941,Paid,Client visit travel reimbursement,1,HR,INR,INV-2023-04083,,2323.42,,Approved,0
TX005188,02-11-2023,C001,CC111,PC204,Sales,Revenue,756782.94,725844.33,Pending,Online sales revenue,516,Sales,INR,INV-2023-04080,,136483.65,235105.42,Approved,0
TX005167,02-11-2023,C001,CC114,PC207,Other,Expense,78744.11,69368.36,Paid,Sundry adjustment,1,Administration,INR,,,7797.53,,Approved,0
TX005129,02-11-2023,C002,CC113,PC204,Other,Expense,53158.2,51015.17,Overdue,Sundry adjustment,1,Marketing,INR,INV-2023-04036,,5488.28,,Pending,0
TX005121,02-11-2023,C003,CC111,PC206,Office Supplies,Expense,110159.06,55629.82,Paid,Stationery order,40,Sales,INR,INV-2023-04029,V032,6137.68,,Approved,1
TX005090,02-11-2023,C002,CC106,PC204,Maintenance,Expense,200694.52,195182.81,Paid,Facility repair service,1,Operations,INR,INV-2023-04006,V008,36668.86,,Approved,0
TX005070,02-11-2023,C004,CC108,PC202,Maintenance,Expense,68421.86,89147.08,Paid,Facility repair service,1,Administration,INR,INV-2023-03993,V040,11953.09,,Approved,0
TX005200,03-11-2023,C001,CC107,PC201,Logistics,Expense,221797.52,256926.02,Paid,Shipping cost settlement,240,Procurement,INR,INV-2023-04091,V013,39520.69,,Approved,0
TX005184,03-11-2023,C001,CC113,PC203,IT,Expense,320520.16,416071.61,Paid,Software license purchase,4,Marketing,INR,INV-2023-04077,V022,56148.45,,Approved,0
TX005176,03-11-2023,C002,CC109,PC201,IT,Expense,152721.1,197447.3,Overdue,Cloud infrastructure subscription,8,Finance,INR,INV-2023-04069,,28334.42,,Approved,0
TX005155,03-11-2023,C004,CC103,PC202,Office Supplies,Expense,119168.64,381421.25,Paid,Monthly salary payment,1,HR,INR,,,0,,Pending,1
TX005144,03-11-2023,C001,CC111,PC202,Sales,Revenue,580607.64,611585.13,Overdue,Service revenue recognition,400,Sales,INR,INV-2023-04046,,107312.21,186187.89,Approved,0
TX005061,03-11-2023,C003,CC109,PC204,IT,Expense,250726.42,246984.78,Pending,Cloud infrastructure subscription,7,Finance,INR,INV-2023-03988,V007,44607.73,,Approved,0
TX009796,04-11-2023,C002,CC112,PC201,Utilities,Expense,57478.96,69510.28,Paid,Utility bill,1,Operations,INR,INV-2023-03989,V033,6987.63,,Approved,0
TX009788,04-11-2023,C001,CC111,PC201,Other,Expense,117826.7,134681.57,Paid,Miscellaneous expense,1,Sales,INR,,,12232.91,,Approved,0
TX005172,04-11-2023,C003,CC111,PC202,Sales,Revenue,458697.68,445832.23,Overdue,Product sales revenue,565,Sales,INR,INV-2023-04066,,0,121128,Approved,0
TX005168,04-11-2023,C002,CC111,PC204,Sales,Revenue,58143.49,68807.55,Paid,Product sales revenue,52,Sales,INR,INV-2023-04062,,10398.22,20711.8,Approved,0
TX005137,04-11-2023,C001,CC111,PC201,Other,Expense,117826.7,134681.57,Paid,Miscellaneous expense,1,Sales,INR,,,12232.91,,Approved,0
TX005085,04-11-2023,C002,CC108,PC202,Other,Expense,69144.74,69789.83,Pending,Sundry adjustment,1,Administration,INR,INV-2023-04001,,6876.11,,Approved,0
TX005069,04-11-2023,C001,CC108,PC201,Other,Expense,88580.18,89569.78,Overdue,Miscellaneous expense,1,Administration,INR,,,8923.19,,Approved,0
TX005064,04-11-2023,C002,CC112,PC201,Utilities,Expense,57478.96,69510.28,Paid,Utility bill,1,Operations,INR,INV-2023-03989,V033,6987.63,,Approved,0
TX005037,04-11-2023,C004,CC101,PC203,Office Supplies,Expense,34746.38,37755.19,Paid,Printer consumables purchase,25,Finance,INR,INV-2023-03969,V001,4268.7,,Rejected,0
TX005190,05-11-2023,C005,CC109,PC205,Other,Expense,29562.4,31744.86,Pending,Sundry adjustment,1,Finance,INR,INV-2023-04082,,2975.93,,Approved,0
TX005179,05-11-2023,C002,CC102,PC206,Maintenance,Expense,266995.34,285530.68,Paid,Equipment maintenance,1,IT,INR,INV-2023-04072,V011,49979.2,,Approved,0
TX005100,05-11-2023,C002,CC110,PC204,IT,Expense,247221.99,198326.45,Paid,IT support services,5,IT,INR,INV-2023-04013,,44133.02,,Approved,0
TX005073,05-11-2023,C001,CC113,PC206,Other,Expense,118458.09,127875.24,Paid,Sundry adjustment,1,Marketing,INR,,,11926.96,,Pending,0
TX005072,05-11-2023,C004,CC109,PC205,Office Supplies,Expense,38227.57,25412.96,Paid,Printer consumables purchase,24,Finance,INR,INV-2023-03995,V040,4641.95,,Approved,0
TX005204,06-11-2023,C004,CC101,PC203,Other,Expense,64755.96,80196.47,Paid,General ledger correction entry,1,Finance,INR,INV-2023-04093,,6592,,Approved,0
TX005194,06-11-2023,C003,CC109,PC204,Office Supplies,Expense,19748.42,14157.7,Paid,Office supplies purchase,17,Finance,INR,INV-2023-04085,V019,2323.65,,Approved,0
TX005182,06-11-2023,C003,CC107,PC202,Procurement,Expense,1067630.46,1048954.01,Overdue,Office equipment purchase,968,Procurement,INR,INV-2023-04075,V009,0,,Approved,0
TX005149,06-11-2023,C001,CC102,PC207,Procurement,Expense,411726.63,418808.49,Pending,Vendor purchase order settlement,374,IT,INR,INV-2023-04050,V035,72464.74,,Approved,0
TX005130,06-11-2023,C003,CC110,PC204,Office Supplies,Expense,54931.68,68299.23,Overdue,Stationery order,41,IT,INR,,V002,6880.65,,Approved,0
TX005087,06-11-2023,C004,CC106,PC204,Utilities,Expense,187967.29,209528.57,Overdue,Utility bill,1,Operations,INR,INV-2023-04003,V027,22330.25,,Approved,0
TX005050,06-11-2023,C002,CC111,PC207,Office Supplies,Expense,40796.94,41286.02,Pending,Printer consumables purchase,62,Sales,INR,INV-2023-03979,V011,4839.98,,Approved,0
TX005193,07-11-2023,c005 ,CC107,PC205,Procurement,Expense,315266.9,316296.79,Paid,Software license purchase,399,Procurement,INR,INV-2023-04084,V001,56566.59,,Pending,0
TX005112,07-11-2023,C001,CC104,PC205,Sales,Revenue,403176.25,333077.55,Pending,Service revenue recognition,378,Sales,INR,INV-2023-04021,,72486.76,143149.69,Approved,0
TX005086,07-11-2023,C001,CC107,PC201,Maintenance,Expense,164678.71,172388.37,Paid,Preventive maintenance contract,1,Procurement,INR,INV-2023-04002,V031,30445.18,,Approved,0
TX005062,07-11-2023,C002,CC107,PC204,Procurement,Expense,902246.95,1028183.27,Paid,Vendor purchase order settlement,724,Procurement,INR,,V021,160175.5,,Approved,0
TX005049,07-11-2023,C003,CC103,PC207,Salaries,Expense,120091.41,132848.79,Paid,Monthly salary payment,,HR,INR,,,0,,Approved,0
TX005159,08-11-2023,C003,CC104,PC203,Marketing,Expense,742543.34,692262.73,Paid,Trade show sponsorship,1,Sales,INR,INV-2023-04056,,132788.92,,Approved,0
TX005131,08-11-2023,C001,CC111,PC204,Sales,Revenue,715315.86,855207.95,Paid,Export sales revenue,617,Sales,INR,INV-2023-04037,,132624.79,185475.18,Approved,0
TX005128,08-11-2023,C004,CC107,PC202,Office Supplies,Expense,43744.48,48013.27,Overdue,Stationery order,42,Procurement,INR,INV-2023-04035,V016,5527.33,,Approved,0
TX005099,08-11-2023,C004,CC111,PC201,Other,Expense,107020.8,120401.87,Paid,General ledger correction entry,1,Sales,INR,,,11391.83,,Approved,0
TX005096,08-11-2023,C001,CC110,PC207,IT,Expense,162770.42,216904.14,Partially Paid,Hardware upgrade purchase,61,IT,INR,,V039,28844.14,,Under Review,0
TX005080,08-11-2023,C004,CC111,PC203,Sales,Revenue,169273.67,224021.49,Overdue,Export sales revenue,436,Sales,INR,,,30901.63,33580.97,Under Review,0
TX005057,08-11-2023,C003,CC105,PC206,Other,Expense,160827.69,180659.79,Pending,General ledger correction entry,1,Marketing,INR,INV-2023-03984,,16481.85,,Approved,0
TX005189,09-11-2023,C001,CC112,PC207,Utilities,Expense,83158.36,77769.19,Paid,Utility bill,1,Operations,INR,INV-2023-04081,V016,0,,Rejected,0
TX005173,09-11-2023,C002,CC103,PC205,Other,Expense,121327.98,135935.33,Pending,Sundry adjustment,1,HR,INR,INV-2023-04067,,12768.45,,Approved,0
TX005139,09-11-2023,C004,CC109,PC201,Office Supplies,Expense,50019.02,50119.65,Paid,Office supplies purchase,33,Finance,INR,INV-2023-04042,V030,6145.23,,Approved,0
TX005115,09-11-2023,C003,CC111,PC202,Sales,Revenue,134312.46,143938.33,Pending,Service revenue recognition,100,Sales,INR,INV-2023-04024,,24066.44,28359.12,Approved,0
TX005083,09-11-2023,C003,CC111,PC206,Sales,Revenue,718767.13,712509.89,Overdue,Export sales revenue,467,Sales,INR,INV-2023-04000,,125311.76,286214.03,Approved,0
TX005054,09-11-2023,C002,CC104,PC204,Travel,Expense,91608.1,92684.83,Paid,Client visit travel reimbursement,2,Sales,INR,INV-2023-03981,,4685.96,,Approved,0
TX005051,09-11-2023,C001,CC101,PC202,Salaries,Expense,246815.17,257593.47,Overdue,Salary and benefits payout,1,Finance,INR,,,0,,Pending,0
TX005046,09-11-2023,C001,CC104,PC204,Other,Expense,81749.59,72156.71,Partially Paid,Sundry adjustment,1,Sales,INR,INV-2023-03977,,7913.79,,Rejected,0
TX005195,10-11-2023,C002,CC104,PC206,Marketing,Expense,448895.06,455815.13,Paid,Trade show sponsorship,1,Sales,INR,INV-2023-04086,V016,81315.96,,Approved,0
TX005177,10-11-2023,C001,CC105,PC204,Marketing,Expense,261642.48,217701.4,Paid,Trade show sponsorship,1,Marketing,INR,INV-2023-04070,V008,47116.17,,Approved,0
TX005175,10-11-2023,C005,CC101,PC201,Other,Expense,87387.33,111043.12,Pending,Miscellaneous expense,1,Finance,INR,INV-2023-04068,,0,,Approved,0
TX005160,10-11-2023,C001,CC110,PC203,IT,Expense,468655.66,549330.31,Paid,Cloud infrastructure subscription,4,IT,INR,INV-2023-04057,V035,0,,Approved,0
TX005148,10-11-2023,C002,CC112,PC204,Maintenance,Expense,193937.65,217150.22,Partially Paid,Preventive maintenance contract,1,Operations,INR,INV-2023-04049,V015,36624.66,,Approved,0
TX005123,10-11-2023,C004,CC106,PC204,Maintenance,Expense,96947.66,110859.28,Pending,Facility repair service,1,Operations,INR,INV-2023-04031,V027,17110.29,,Pending,0
TX005098,10-11-2023,C001,CC101,PC204,IT,Expense,429257.86,400190.42,Paid,Cloud infrastructure subscription,3,Finance,INR,INV-2023-04012,V025,74616.62,,Approved,0
