Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Department,Currency,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Final_Anomaly
TX006118,2024-05-13,C001,CC104,PC201,Office Supplies,Expense,71595.78,67489.0,Partially Paid,Sales,INR,8394.19,,Approved,0,0
TX006224,2024-05-14,C001,CC106,PC203,Sales,Revenue,1052722.23,948575.58,Paid,Sales,INR,186869.33,335076.39,Approved,0,0
TX006208,2024-05-14,C001,CC107,PC205,Maintenance,Expense,186334.7,178995.0,Paid,Procurement,INR,32831.13,,Approved,0,0
TX006184,2024-05-14,C003,CC106,PC204,Logistics,Expense,424667.37,610004.46,Paid,Operations,INR,78953.2,,Approved,0,0
TX006170,2024-05-14,C004,CC109,PC201,IT,Expense,23024.71,25278.2,Overdue,Finance,INR,4213.54,,Pending,0,0
TX006168,2024-05-14,C003,CC105,PC202,IT,Expense,396845.48,394943.44,Pending,Marketing,INR,73179.44,,Under Review,0,0
TX006099,2024-05-14,C001,CC101,PC201,Office Supplies,Expense,53611.73,48385.97,Pending,Finance,INR,6289.93,,Under Review,0,0
TX006095,2024-05-14,C001,CC103,PC204,Office Supplies,Expense,32722.96,26779.44,Paid,HR,INR,3923.71,,Pending,0,0
TX006069,2024-05-14,C002,CC102,PC203,Procurement,Expense,827703.44,955872.78,Overdue,IT,INR,155077.74,,Approved,0,0
TX006228,2024-05-15,C001,CC101,PC202,Other,Expense,178236.8,33786.67,Paid,Finance,INR,0.0,,Approved,1,0
TX006191,2024-05-15,C001,CC108,PC204,Utilities,Expense,21821.19,25733.79,Paid,Administration,INR,2609.07,,Approved,0,0
TX006186,2024-05-15,C001,CC103,PC203,Salaries,Expense,184470.48,215729.44,Paid,HR,INR,0.0,,Approved,0,0
TX006139,2024-05-15,C004,CC108,PC201,Other,Expense,25082.3,31130.71,Overdue,Administration,INR,2661.5,,Rejected,0,0
TX006131,2024-05-15,C002,CC104,PC203,Travel,Expense,212434.99,266862.77,Partially Paid,Sales,INR,10923.0,,Approved,0,0
TX006071,2024-05-15,C002,CC102,PC207,Office Supplies,Expense,14645.89,13422.93,Paid,IT,INR,1792.35,,Rejected,0,0
TX006068,2024-05-15,C002,CC104,PC205,Marketing,Expense,675259.93,635249.46,Paid,Sales,INR,0.0,,Approved,0,0
TX006220,2024-05-16,C001,CC106,PC204,Sales,Revenue,768056.34,873762.07,Paid,Sales,INR,141144.3,191438.26,Approved,0,0
TX006202,2024-05-16,C001,CC103,PC207,Salaries,Expense,153026.43,148304.89,Paid,HR,INR,0.0,,Under Review,0,0
TX006166,2024-05-16,C002,CC104,PC206,Travel,Expense,45077.69,50040.85,Paid,Sales,INR,2262.74,,Approved,0,0
TX006126,2024-05-16,C002,CC105,PC204,IT,Expense,388325.41,395101.18,Partially Paid,Marketing,INR,72706.8,,Approved,0,0
TX006101,2024-05-16,C003,CC102,PC203,Procurement,Expense,399978.74,376823.65,Paid,IT,INR,71847.99,,Approved,0,0
TX006218,2024-05-17,C003,CC111,PC201,Marketing,Expense,229277.17,314442.27,Paid,Sales,INR,41511.01,,Approved,0,0
TX006204,2024-05-17,C003,CC111,PC203,Sales,Revenue,886181.41,1002061.2,Overdue,Sales,INR,0.0,273803.85,Approved,0,0
TX009726,2024-05-18,C001,CC104,PC207,Sales,Revenue,588607.13,479433.38,Overdue,Sales,INR,110350.52,183259.56,Approved,0,0
TX006216,2024-05-18,C003,CC107,PC205,Logistics,Expense,327656.76,409969.63,Paid,Procurement,INR,60111.65,,Approved,0,0
TX006187,2024-05-18,C001,CC104,PC207,Sales,Revenue,588607.13,479433.38,Overdue,Sales,INR,110350.52,183259.56,Approved,0,0
TX006132,2024-05-18,C001,CC114,PC202,Other,Expense,58345.66,60145.15,Overdue,Administration,INR,5830.56,,Approved,0,0
TX006121,2024-05-18,C004,CC111,PC206,Sales,Revenue,565911.39,583726.67,Paid,Sales,INR,100070.12,161054.11,Approved,0,0
TX006084,2024-05-18,C004,CC101,PC203,Other,Expense,122122.7,137369.75,Paid,Finance,INR,11880.18,,Approved,0,0
TX006219,2024-05-19,C002,CC106,PC205,Sales,Revenue,646346.15,842967.07,Paid,Sales,INR,118654.33,142950.61,Approved,0,0
TX006087,2024-05-19,C002,CC102,PC202,Office Supplies,Expense,30871.2,39546.42,Paid,IT,INR,3722.8,,Approved,0,0
TX006199,2024-05-20,C004,CC107,PC201,Office Supplies,Expense,53527.75,72139.73,Paid,Procurement,INR,6449.26,,Approved,0,0
TX006189,2024-05-20,C005,CC107,PC201,Logistics,Expense,269360.39,333175.08,Pending,Procurement,INR,51065.25,,Approved,0,0
TX006086,2024-05-20,C004,CC113,PC206,Travel,Expense,91440.27,105484.96,Overdue,Marketing,INR,4582.01,,Approved,0,0
TX006074,2024-05-20,C001,CC110,PC202,Maintenance,Expense,150959.13,179573.55,Partially Paid,IT,INR,27542.1,,Rejected,0,0
TX006222,2024-05-21,C004,CC104,PC201,Marketing,Expense,507993.45,573997.83,Partially Paid,Sales,INR,89924.22,,Approved,0,0
TX006160,2024-05-21,C001,CC103,PC207,Salaries,Expense,224482.97,217943.75,Pending,HR,INR,0.0,,Approved,0,0
TX006206,2024-05-22,C003,CC110,PC207,IT,Expense,324475.53,298527.78,Paid,IT,INR,0.0,,Approved,0,0
TX006174,2024-05-22,C004,CC106,PC203,Logistics,Expense,320887.35,383013.26,Paid,Operations,INR,56543.91,,Pending,0,0
TX006169,2024-05-22,C002,CC111,PC207,Marketing,Expense,675086.85,816604.42,Paid,Sales,INR,125026.11,,Approved,0,0
TX006141,2024-05-22,C002,CC106,PC201,Logistics,Expense,450823.4,534809.47,Paid,Operations,INR,82751.86,,Approved,0,0
TX006123,2024-05-22,C001,CC108,PC205,Maintenance,Expense,113031.44,97695.09,Partially Paid,Administration,INR,19431.08,,Approved,0,0
TX006096,2024-05-22,C002,CC114,PC201,Office Supplies,Expense,16772.23,17132.19,Paid,Administration,INR,1938.74,,Approved,0,0
TX006085,2024-05-22,C004,CC113,PC207,Other,Expense,94864.47,106326.8,Paid,Marketing,INR,9625.99,,Approved,0,0
TX006070,2024-05-22,C002,CC104,PC206,Office Supplies,Expense,30964.04,29166.43,Paid,Sales,INR,3712.68,,Approved,0,0
TX006067,2024-05-22,C002,CC104,PC204,Office Supplies,Expense,42765.26,40870.99,Paid,Sales,INR,5258.38,,Approved,0,0
TX006211,2024-05-23,C001,CC102,PC201,Sales,Revenue,713704.62,887946.78,Paid,Sales,INR,126483.63,301410.52,Approved,0,0
TX006185,2024-05-23,C001,CC110,PC205,Maintenance,Expense,94492.07,107684.6,Pending,IT,INR,16899.02,,Approved,0,0
TX006172,2024-05-23,C001,CC104,PC207,Sales,Revenue,659080.02,654362.56,Partially Paid,Sales,INR,118171.66,147665.68,Approved,0,0
TX006128,2024-05-23,C003,CC111,PC202,Sales,Revenue,558080.29,570088.29,Overdue,Sales,INR,98643.32,114499.79,Approved,0,0
TX006106,2024-05-23,C004,CC103,PC203,Office Supplies,Expense,10193.46,11949.12,Paid,HR,INR,1186.02,,Approved,0,0
TX006116,2024-05-24,C003,CC105,PC204,Travel,Expense,336040.53,89508.13,Pending,Marketing,INR,16512.3,,Approved,1,0
TX006097,2024-05-24,C004,CC104,PC206,Sales,Revenue,634122.33,642847.66,Partially Paid,Sales,INR,111403.47,217648.23,Approved,0,0
TX006094,2024-05-24,C001,CC104,PC206,Sales,Revenue,845974.58,778800.66,Paid,Sales,INR,147845.54,173985.45,Approved,0,0
TX006078,2024-05-24,C002,CC108,PC202,Other,Expense,58954.98,72544.57,Paid,Administration,INR,0.0,,Approved,0,0
TX006203,2024-05-25,C002,CC113,PC201,Sales,Revenue,58982.62,52513.3,Partially Paid,Sales,INR,11263.65,19347.27,Approved,0,0
TX006200,2024-05-25,C001,CC113,PC201,Marketing,Expense,434625.26,484387.39,Overdue,Marketing,INR,75388.75,,Approved,0,0
TX006197,2024-05-25,C005,CC104,PC206,Marketing,Expense,295700.47,319919.66,Pending,Sales,INR,54032.71,,Approved,0,0
TX006193,2024-05-25,C001,CC106,PC206,Utilities,Expense,102663.77,123407.01,Paid,Operations,INR,12120.62,,Approved,0,0
TX006179,2024-05-25,C001,CC102,PC203,Maintenance,Expense,153649.6,172625.88,Partially Paid,IT,INR,27834.55,,Under Review,0,0
TX006176,2024-05-25,C004,CC102,PC205,IT,Expense,498164.46,629400.06,Paid,IT,INR,85081.8,,Under Review,0,0
TX006091,2024-05-25,C004,CC104,PC206,Travel,Expense,64548.58,70515.17,Paid,Sales,INR,3188.87,,Approved,0,0
TX006083,2024-05-25,C004,CC104,PC204,Sales,Revenue,921742.56,980196.83,Paid,Sales,INR,163964.76,268774.44,Approved,0,0
TX006146,2024-05-26,C001,CC113,PC205,Marketing,Expense,350730.26,342242.79,Overdue,Marketing,INR,61317.1,,Approved,0,0
TX006114,2024-05-26,C001,CC110,PC204,IT,Expense,55295.65,79722.11,Paid,IT,INR,10069.07,,Pending,0,0
TX006112,2024-05-26,C003,CC109,PC204,Office Supplies,Expense,21642.97,16943.78,Overdue,Finance,INR,2614.7,,Approved,0,0
TX006079,2024-05-26,C002,CC112,PC203,Utilities,Expense,112870.34,109952.75,Paid,Operations,INR,13650.05,,Approved,0,0
TX006075,2024-05-26,C004,CC109,PC207,Office Supplies,Expense,25438.85,30513.47,Paid,Finance,INR,3068.35,,Approved,0,0
TX006073,2024-05-26,C002,CC112,PC205,Maintenance,Expense,37747.09,45821.5,Paid,Operations,INR,6603.52,,Approved,0,0
TX006196,2024-05-27,C001,CC110,PC201,Maintenance,Expense,162883.82,117784.27,Paid,IT,INR,27662.22,,Approved,0,0
TX006182,2024-05-27,C005,CC102,PC201,Office Supplies,Expense,53335.95,57497.53,Paid,IT,INR,6264.83,,Approved,0,0
TX006167,2024-05-27,C004,CC104,PC204,Office Supplies,Expense,52350.38,40580.97,Paid,Sales,INR,6533.96,,Approved,0,0
TX006151,2024-05-27,C001,CC111,PC206,Sales,Revenue,609123.67,634339.23,Paid,Sales,INR,109514.34,134249.76,Approved,0,0
TX006137,2024-05-27,C001,CC105,PC203,Marketing,Expense,546332.53,670112.49,Pending,Marketing,INR,92422.73,,Approved,0,0
TX006188,2024-05-28,C004,CC110,PC203,Sales,Revenue,597785.9,628743.72,Overdue,Sales,INR,109190.65,203062.38,Pending,0,0
TX006171,2024-05-28,C004,CC106,PC207,Logistics,Expense,177817.38,168196.72,Paid,Operations,INR,31964.2,,Approved,0,0
TX006155,2024-05-28,C001,CC101,PC202,Sales,Revenue,353093.01,374646.43,Paid,Sales,INR,64350.03,115954.22,Approved,0,0
TX006140,2024-05-28,C002,CC106,PC203,Maintenance,Expense,182236.77,225242.89,Pending,Operations,INR,31346.26,,Approved,0,0
TX006107,2024-05-28,C003,CC104,PC204,Sales,Revenue,863664.74,765927.6,Partially Paid,Sales,INR,148896.86,241041.71,Pending,0,0
TX006217,2024-05-29,C003,CC107,PC203,Sales,Revenue,571660.68,760154.05,Paid,Sales,INR,96922.26,186748.35,Approved,0,0
TX006143,2024-05-29,C001,CC107,PC207,Maintenance,Expense,76318.1,94823.88,Pending,Procurement,INR,13796.65,,Approved,0,0
TX006133,2024-05-29,C004,CC113,PC204,Other,Expense,88490.29,115319.3,Paid,Marketing,INR,9168.32,,Under Review,0,0
TX006103,2024-05-29,C001,CC103,PC204,Other,Expense,81995.87,73249.48,Pending,HR,INR,8225.6,,Approved,0,0
TX006100,2024-05-29,C001,CC107,PC205,Procurement,Expense,607483.18,791902.43,Paid,Procurement,INR,102491.75,,Approved,0,0
TX006135,2024-05-30,C002,CC110,PC207,Procurement,Expense,155881.83,226003.56,Pending,IT,INR,28535.64,,Approved,0,0
TX006124,2024-05-30,C001,CC104,PC206,Travel,Expense,139821.59,175038.68,Paid,Sales,INR,7067.93,,Approved,0,0
TX006117,2024-05-30,C002,CC101,PC203,Salaries,Expense,328204.44,386166.32,Paid,Finance,INR,0.0,,Under Review,0,0
TX006102,2024-05-30,C004,CC105,PC201,Other,Expense,52732.82,45466.83,Paid,Marketing,INR,5200.8,,Approved,0,0
TX006098,2024-05-30,C001,CC102,PC206,Maintenance,Expense,81268.73,94214.08,Pending,IT,INR,14979.74,,Approved,0,0
TX006225,2024-05-31,C002,CC105,PC206,IT,Expense,221479.55,187080.2,Paid,Marketing,INR,38619.62,,Approved,0,0
TX006215,2024-05-31,C001,CC104,PC206,Marketing,Expense,866993.51,910993.31,Paid,Sales,INR,152856.51,,Approved,0,0
TX006194,2024-05-31,C001,CC108,PC203,Other,Expense,86898.59,111786.51,Paid,Administration,INR,8608.87,,Approved,0,0
TX006157,2024-05-31,C002,CC101,PC204,Office Supplies,Expense,41604.76,43611.73,Overdue,Finance,INR,4655.49,,Approved,0,0
TX006154,2024-05-31,C005,CC108,PC203,Maintenance,Expense,100680.46,107491.72,Paid,Administration,INR,0.0,,Approved,0,0
TX006144,2024-05-31,C003,CC102,PC201,Sales,Revenue,754293.46,680804.99,Overdue,Sales,INR,140662.16,220097.48,Approved,0,0
TX006113,2024-05-31,C001,CC106,PC202,Logistics,Expense,145747.68,122739.53,Pending,Operations,INR,26370.66,,Approved,0,0
TX006404,2024-06-01,C001,CC109,PC202,Salaries,Expense,124302.9,172652.96,Paid,Finance,INR,0.0,,Pending,0,0
TX006337,2024-06-01,C001,CC104,PC201,Marketing,Expense,686900.42,555423.91,Paid,Sales,INR,123711.74,,Approved,0,0
TX006318,2024-06-01,C002,CC114,PC207,Maintenance,Expense,65498.08,68004.71,Paid,Administration,INR,11526.21,,Approved,0,0
TX006316,2024-06-01,C001,CC106,PC202,Procurement,Expense,853623.47,919420.36,Pending,Operations,INR,153155.89,,Approved,0,0
TX006301,2024-06-01,C002,CC104,PC203,Sales,Revenue,783561.08,869342.96,Paid,Sales,INR,138408.39,266841.82,Approved,0,0
TX006272,2024-06-01,C002,CC112,PC207,Utilities,Expense,122180.51,115269.09,Paid,Operations,INR,0.0,,Approved,0,0
TX006266,2024-06-01,C002,CC111,PC205,Office Supplies,Expense,26538.55,19613.54,Pending,Sales,INR,3106.85,,Approved,0,0
TX006402,2024-06-02,C001,CC103,PC203,Salaries,Expense,174801.68,190881.63,Paid,HR,INR,0.0,,Approved,0,0
TX006374,2024-06-02,C001,CC112,PC205,Utilities,Expense,45137.65,52241.21,Paid,Operations,INR,5555.23,,Approved,0,0
TX006371,2024-06-02,C001,CC105,PC206,Other,Expense,59338.56,65832.08,Partially Paid,Marketing,INR,5938.26,,Pending,0,0
TX006347,2024-06-02,C005,CC113,PC203,Marketing,Expense,64248.49,55273.23,Overdue,Marketing,INR,11388.86,,Approved,0,0
TX006307,2024-06-02,C004,CC109,PC202,Other,Expense,18582.37,20854.62,Paid,Finance,INR,1902.59,,Pending,0,0
TX006302,2024-06-02,C003,CC108,PC203,Office Supplies,Expense,38201.26,50577.0,Pending,Administration,INR,4526.08,,Approved,0,0
TX006258,2024-06-02,C001,CC110,PC206,Procurement,Expense,215370.23,247442.47,Paid,IT,INR,38844.7,,Rejected,0,0
TX006403,2024-06-03,C004,CC110,PC205,Office Supplies,Expense,32188.4,35185.36,Paid,IT,INR,3869.15,,Approved,0,0
TX006376,2024-06-03,C003,CC107,PC201,Maintenance,Expense,226608.56,246275.6,Paid,Procurement,INR,39853.08,,Approved,0,0
TX006319,2024-06-03,C003,CC109,PC202,IT,Expense,172563.31,201956.86,Pending,Finance,INR,33174.15,,Approved,0,0
TX006297,2024-06-03,C002,CC102,PC201,Sales,Revenue,949436.74,669342.47,Paid,Sales,INR,161258.88,218641.54,Approved,0,0
TX006285,2024-06-03,C004,CC103,PC203,Travel,Expense,142112.21,138047.99,Partially Paid,HR,INR,0.0,,Approved,0,0
TX006283,2024-06-03,C001,CC104,PC202,Marketing,Expense,119920.9,133549.98,Paid,Sales,INR,21281.24,,Approved,0,0
TX006270,2024-06-03,C002,CC112,PC202,Logistics,Expense,363974.67,369992.91,Paid,Operations,INR,61489.73,,Approved,0,0
TX006236,2024-06-03,C002,CC111,PC206,Marketing,Expense,206385.94,235902.17,Paid,Sales,INR,35911.28,,Approved,0,0
TX006370,2024-06-04,C005,CC112,PC205,Utilities,Expense,102069.7,132165.57,Paid,Operations,INR,12165.48,,Approved,0,0
TX006359,2024-06-04,C005,CC109,PC204,IT,Expense,416092.92,456551.23,Overdue,Finance,INR,74710.77,,Approved,0,0
TX006354,2024-06-04,C001,CC114,PC202,Maintenance,Expense,53244.24,51342.48,Partially Paid,Administration,INR,9324.36,,Approved,0,0
TX006328,2024-06-04,C001,CC102,PC205,Office Supplies,Expense,39662.25,37178.99,Paid,IT,INR,4719.43,,Approved,0,0
TX006308,2024-06-04,C002,CC101,PC204,IT,Expense,240050.22,248998.67,Pending,Finance,INR,39643.4,,Under Review,0,0
TX006306,2024-06-04,C001,CC113,PC201,Marketing,Expense,386499.0,342879.12,Overdue,Marketing,INR,68709.1,,Approved,0,0
TX006229,2024-06-04,C001,CC108,PC206,Sales,Revenue,335150.08,411859.69,Paid,Sales,INR,0.0,121265.22,Approved,0,0
TX006411,2024-06-05,C001,CC109,PC206,IT,Expense,176908.54,196823.11,Paid,Finance,INR,31175.16,,Approved,0,0
TX006410,2024-06-05,C003,CC102,PC201,Maintenance,Expense,305144.42,279370.66,Overdue,IT,INR,56297.59,,Approved,0,0
TX006397,2024-06-05,C001,CC103,PC206,Office Supplies,Expense,2164.66,2275.57,Partially Paid,HR,INR,262.12,,Approved,0,0
TX006365,2024-06-05,C003,CC110,PC204,Procurement,Expense,818037.74,766143.92,Paid,IT,INR,150964.94,,Approved,0,0
TX006358,2024-06-05,C002,CC102,PC201,Sales,Revenue,572945.73,621437.52,Paid,Sales,INR,107378.94,219510.75,Approved,0,0
TX006295,2024-06-05,C001,CC113,PC203,Marketing,Expense,468834.9,470125.87,Paid,Marketing,INR,89392.55,,Approved,0,0
TX006294,2024-06-05,C002,CC112,PC203,Logistics,Expense,137359.93,112113.03,Overdue,Operations,INR,26105.06,,Approved,0,0
TX006281,2024-06-05,C001,CC107,PC203,Procurement,Expense,528502.31,543494.23,Partially Paid,Procurement,INR,97137.42,,Approved,0,0
TX006254,2024-06-05,C002,CC105,PC205,IT,Expense,468591.41,602747.16,Paid,Marketing,INR,80976.84,,Approved,0,0
TX006351,2024-06-06,C004,CC106,PC206,Logistics,Expense,264126.55,273407.2,Overdue,Operations,INR,0.0,,Approved,0,0
TX006342,2024-06-06,C003,CC105,PC203,Marketing,Expense,609966.91,691314.87,Paid,Marketing,INR,105222.92,,Rejected,0,0
TX006293,2024-06-06,C003,CC104,PC205,Sales,Revenue,514445.19,579921.39,Partially Paid,Sales,INR,92568.02,218179.94,Approved,0,0
TX006274,2024-06-06,C001,CC104,PC205,Office Supplies,Expense,53352.64,56121.82,Paid,Sales,INR,6441.29,,Approved,0,0
TX006260,2024-06-06,C003,CC109,PC204,Office Supplies,Expense,25264.18,31919.59,Pending,Finance,INR,3163.06,,Approved,0,0
TX006252,2024-06-06,C001,CC102,PC205,Procurement,Expense,874064.5,1059171.09,Partially Paid,IT,INR,150027.31,,Approved,0,0
TX006405,2024-06-07,C003,CC101,PC207,Other,Expense,124838.1,118376.31,Paid,Finance,INR,12854.32,,Rejected,0,0
TX006386,2024-06-07,C001,CC109,PC206,IT,Expense,331383.94,301586.87,Overdue,Finance,INR,62278.79,,Approved,0,0
TX006311,2024-06-07,C002,CC110,PC203,Maintenance,Expense,126510.74,152521.91,Paid,IT,INR,0.0,,Approved,0,0
TX006276,2024-06-07,C001,CC101,PC206,Salaries,Expense,312609.51,265474.32,Paid,Finance,INR,0.0,,Approved,0,0
TX006407,2024-06-08,C004,CC101,PC205,Sales,Revenue,181555.48,183361.47,Paid,Sales,INR,32875.38,31236.65,Approved,0,0
TX006400,2024-06-08,C001,CC105,PC206,Marketing,Expense,299004.92,398494.74,Paid,Marketing,INR,56872.96,,Approved,0,0
TX006381,2024-06-08,C004,CC105,PC205,Marketing,Expense,222627.48,309812.02,Paid,Marketing,INR,39968.8,,Approved,0,0
TX006368,2024-06-08,C004,CC103,PC205,Travel,Expense,102712.62,117986.84,Partially Paid,HR,INR,5319.61,,Approved,0,0
TX006360,2024-06-08,C001,CC113,PC205,Marketing,Expense,648686.94,614530.49,Paid,Marketing,INR,113021.54,,Approved,0,0
TX006346,2024-06-08,C003,CC113,PC203,Marketing,Expense,528218.46,503671.1,Paid,Marketing,INR,96535.84,,Approved,0,0
TX006246,2024-06-08,C001,CC106,PC206,Logistics,Expense,84870.57,69985.22,Paid,Operations,INR,15488.95,,Approved,0,0
TX006412,2024-06-09,C001,CC109,PC202,IT,Expense,252999.38,307580.74,Paid,Finance,INR,44177.37,,Approved,0,0
TX006393,2024-06-09,C005,CC109,PC202,Other,Expense,82744.88,99742.67,Paid,Finance,INR,8499.61,,Approved,0,0
TX006384,2024-06-09,C002,CC102,PC203,IT,Expense,301138.59,323943.2,Paid,IT,INR,52973.74,,Approved,0,0
TX006267,2024-06-09,C004,CC109,PC205,Office Supplies,Expense,41601.1,44669.71,Partially Paid,Finance,INR,4914.6,,Approved,0,0
TX006257,2024-06-09,C003,CC109,PC206,Other,Expense,86013.19,93362.15,Partially Paid,Finance,INR,8422.51,,Approved,0,0
TX006251,2024-06-09,C002,CC104,PC202,Office Supplies,Expense,28478.76,29352.98,Paid,Sales,INR,3368.95,,Pending,0,0
TX006241,2024-06-09,C002,CC109,PC206,Other,Expense,8942.52,8875.38,Paid,Finance,INR,898.38,,Approved,0,0
TX006378,2024-06-10,C001,CC104,PC204,Travel,Expense,198735.14,221884.15,Paid,Sales,INR,9617.92,,Approved,0,0
TX006336,2024-06-10,C002,CC101,PC201,Office Supplies,Expense,45110.33,42645.79,Partially Paid,Finance,INR,5484.67,,Approved,0,0
TX006322,2024-06-10,C003,CC112,PC206,Utilities,Expense,71592.1,49899.84,Paid,Operations,INR,8715.02,,Approved,0,0
TX006288,2024-06-10,C004,CC102,PC202,Procurement,Expense,832465.73,1069771.28,Pending,IT,INR,152707.08,,Approved,0,0
TX006247,2024-06-10,C004,CC112,PC205,Maintenance,Expense,169519.94,137877.97,Paid,Operations,INR,30635.94,,Approved,0,0
TX006234,2024-06-10,C002,CC112,PC201,Maintenance,Expense,29973.62,27222.05,Paid,Operations,INR,5515.28,,Approved,0,0
TX006230,2024-06-10,C003,CC104,PC202,Travel,Expense,249937.44,242934.1,Pending,Sales,INR,11637.34,,Pending,0,0
TX006416,2024-06-11,C001,CC111,PC201,Sales,Revenue,1010700.68,1176801.88,Paid,Sales,INR,186145.61,346470.1,Approved,0,0
TX006408,2024-06-11,C001,CC110,PC204,Maintenance,Expense,206240.29,216941.76,Paid,IT,INR,39534.71,,Approved,0,0
TX006355,2024-06-11,C003,CC112,PC207,Procurement,Expense,817597.24,867444.55,Paid,Operations,INR,154562.31,,Approved,0,0
TX006303,2024-06-11,C002,CC102,PC202,Office Supplies,Expense,49973.59,50947.19,Partially Paid,IT,INR,5954.18,,Approved,0,0
TX006256,2024-06-11,C005,CC102,PC204,Maintenance,Expense,177480.5,161648.16,Paid,IT,INR,32879.62,,Approved,0,0
TX006231,2024-06-11,C001,CC104,PC205,Marketing,Expense,411254.97,429895.32,Paid,Sales,INR,75957.42,,Approved,0,0
TX006341,2024-06-12,C003,CC101,PC201,Salaries,Expense,344902.99,412570.28,Paid,Finance,INR,0.0,,Approved,0,0
TX006304,2024-06-12,C001,CC104,PC202,Sales,Revenue,883997.2,965136.36,Paid,Sales,INR,165857.4,321707.23,Approved,0,0
TX006289,2024-06-12,C002,CC108,PC205,Sales,Revenue,288478.64,292629.53,Pending,Sales,INR,52791.18,72865.63,Approved,0,0
TX006279,2024-06-12,C001,CC101,PC203,Office Supplies,Expense,50702.81,46106.81,Paid,Finance,INR,6150.59,,Approved,0,0
TX006243,2024-06-12,C001,CC111,PC206,Office Supplies,Expense,23477.24,26954.91,Paid,Sales,INR,2808.99,,Pending,0,0
TX006237,2024-06-12,C005,CC108,PC201,Utilities,Expense,46405.84,46639.46,Pending,Administration,INR,5323.55,,Approved,0,0
TX006396,2024-06-13,C002,CC104,PC207,Other,Expense,95470.29,105981.0,Paid,Sales,INR,0.0,,Approved,0,0
TX006385,2024-06-13,C004,CC111,PC206,Other,Expense,45877.28,39971.63,Overdue,Sales,INR,4706.11,,Approved,0,0
TX006329,2024-06-13,C005,CC113,PC203,Travel,Expense,120441.86,110601.75,Paid,Marketing,INR,5846.28,,Pending,0,0
TX006278,2024-06-13,C001,CC114,PC206,Maintenance,Expense,83697.11,84643.53,Paid,Administration,INR,15298.98,,Approved,0,0
TX006259,2024-06-13,C001,CC105,PC204,IT,Expense,173831.88,189881.37,Paid,Marketing,INR,31072.16,,Approved,0,0
TX006239,2024-06-13,C003,CC111,PC207,Office Supplies,Expense,38549.57,38826.39,Paid,Sales,INR,4437.64,,Approved,0,0
TX006235,2024-06-13,C001,CC104,PC203,Other,Expense,96140.49,70580.02,Paid,Sales,INR,9880.94,,Pending,0,0
TX006415,2024-06-14,C002,CC108,PC206,Utilities,Expense,54029.0,63564.02,Paid,Administration,INR,6291.64,,Approved,0,0
