Transaction_ID,Transaction_Date,Company_Code,Cost_Center,Profit_Center,Account_Category,Transaction_Type,Amount,Budget,Payment_Status,Description,Quantity,Department,Currency,Invoice_ID,Vendor_ID,Tax_Amount,Profit,Approval_Status,Anomaly_Indicator,Year,Month,Quarter,Budget_Variance,Budget_Utilization
TX005992,2024-04-01,C001,CC107,PC202,Logistics,Expense,61123.64,63979.92,Partially Paid,Shipping cost settlement,49.0,Procurement,INR,INV-2024-04700,V036,10696.56,,Approved,0,2024,4,2,-2856.279999999999,95.53566181389412
TX005990,2024-04-01,C001,CC102,PC206,Maintenance,Expense,196912.59,230888.47,Paid,Preventive maintenance contract,1.0,IT,INR,INV-2024-04698,V039,35424.45,,Rejected,0,2024,4,2,-33975.880000000005,85.28472209980862
TX005975,2024-04-01,C001,CC111,PC206,Other,Expense,218983.54,257843.09,Paid,Miscellaneous expense,1.0,Sales,INR,INV-2024-04685,,21054.83,,Approved,0,2024,4,2,-38859.54999999999,84.92899305542763
TX005909,2024-04-01,C004,CC103,PC207,Other,Expense,71099.95,82554.5,Paid,General ledger correction entry,1.0,HR,INR,INV-2024-04635,,7600.75,,Approved,0,2024,4,2,-11454.550000000005,86.12486296931118
TX005958,2024-04-02,C001,CC102,PC203,Procurement,Expense,978063.91,1110851.89,Paid,Office equipment purchase,692.0,IT,INR,,V024,183874.98,,Approved,0,2024,4,2,-132787.97999999986,88.04629301211344
TX006050,2024-04-03,C002,CC106,PC203,Procurement,Expense,882461.93,968732.96,Paid,Software license purchase,616.0,Operations,INR,INV-2024-04744,V001,161590.69,,Approved,0,2024,4,2,-86271.02999999991,91.09444670902909
TX005965,2024-04-03,C002,CC106,PC207,Utilities,Expense,124535.34,115646.26,Pending,Electricity bill payment,1.0,Operations,INR,INV-2024-04676,V028,14887.65,,Pending,0,2024,4,2,8889.080000000002,107.6864396652343
TX005952,2024-04-03,C001,CC104,PC206,Sales,Revenue,650883.68,656849.86,Paid,Service revenue recognition,454.0,Sales,INR,INV-2024-04669,,121262.25,224584.88,Approved,0,2024,4,2,-5966.179999999935,99.09169806323776
TX005948,2024-04-03,C002,CC104,PC207,Office Supplies,Expense,45167.76,41806.84,Pending,Printer consumables purchase,4.0,Sales,INR,INV-2024-04665,V001,5646.44,,Approved,0,2024,4,2,3360.920000000005,108.03916296950452
TX005935,2024-04-03,C002,CC103,PC203,Office Supplies,Expense,68795.34,16214.06,Paid,Printer consumables purchase,41.0,HR,INR,INV-2024-04653,V013,3461.32,,Rejected,1,2024,4,2,52581.28,424.2943470050068
TX005924,2024-04-03,C001,CC111,PC206,Sales,Revenue,754363.77,746538.39,Overdue,Product sales revenue,601.0,Sales,INR,INV-2024-04645,,137591.98,221832.42,Approved,0,2024,4,2,7825.380000000005,101.04822204789762
TX006064,2024-04-04,C003,CC111,PC204,Marketing,Expense,312430.46,312432.72,Paid,Marketing campaign,1.0,Sales,INR,INV-2024-04755,V005,56042.71,,Pending,0,2024,4,2,-2.2599999999511056,99.99927664426444
TX006059,2024-04-04,C001,CC110,PC201,Office Supplies,Expense,25615.54,22571.35,Paid,Office supplies purchase,17.0,IT,INR,INV-2024-04751,V033,3015.03,,Approved,0,2024,4,2,3044.1900000000023,113.48696466981374
TX006037,2024-04-04,C005,CC114,PC201,Utilities,Expense,26249.75,25018.07,Paid,Utility bill,1.0,Administration,INR,,V009,3275.54,,Approved,0,2024,4,2,1231.6800000000003,104.92316153883974
TX006016,2024-04-04,C002,CC104,PC201,Other,Expense,94769.24,120172.4,Paid,General ledger correction entry,1.0,Sales,INR,INV-2024-04717,,9193.69,,Approved,0,2024,4,2,-25403.15999999999,78.86106959667944
TX005997,2024-04-04,C005,CC113,PC202,Marketing,Expense,492810.15,488389.24,Paid,Trade show sponsorship,1.0,Marketing,INR,,V009,90375.18,,Approved,0,2024,4,2,4420.910000000033,100.90520217030172
TX005980,2024-04-04,C001,CC111,PC205,Sales,Revenue,263410.03,221160.74,Paid,Service revenue recognition,333.0,Sales,INR,INV-2024-04690,,45099.73,41174.63,Rejected,0,2024,4,2,42249.29000000004,119.1034312871263
TX005951,2024-04-04,C002,CC102,PC201,Sales,Revenue,511244.37,462020.92,Paid,Customer order fulfillment revenue,523.0,Sales,INR,INV-2024-04668,,92918.58,251498.74,Pending,0,2024,4,2,49223.45000000001,110.6539439815842
TX005937,2024-04-04,C004,CC108,PC202,Other,Expense,57285.14,70721.38,Paid,General ledger correction entry,1.0,Administration,INR,INV-2024-04655,,5850.48,,Approved,0,2024,4,2,-13436.240000000003,81.00116259043587
TX005955,2024-04-05,C001,CC114,PC206,Office Supplies,Expense,19277.38,22573.91,Paid,Printer consumables purchase,16.0,Administration,INR,,V030,2140.74,,Approved,0,2024,4,2,-3296.529999999999,85.3967256890809
TX005939,2024-04-05,C001,CC111,PC207,Sales,Revenue,409266.85,456177.16,Overdue,Customer order fulfillment revenue,371.0,Sales,INR,,,71440.98,37552.75,Approved,0,2024,4,2,-46910.31,89.71664648883342
TX005932,2024-04-05,C001,CC113,PC202,Marketing,Expense,407623.79,323395.34,Overdue,Digital advertising spend,1.0,Marketing,INR,INV-2024-04651,V005,73348.86,,Approved,0,2024,4,2,84228.44999999995,126.04504134165938
TX005923,2024-04-05,C001,CC112,PC202,Utilities,Expense,74291.62,75163.08,Partially Paid,Water and gas utility charge,1.0,Operations,INR,,V013,9030.96,,Approved,0,2024,4,2,-871.4600000000064,98.84057438838325
TX005918,2024-04-05,C001,CC112,PC202,Utilities,Expense,85421.63,97984.72,Paid,Electricity bill payment,1.0,Operations,INR,INV-2024-04641,,9915.92,,Approved,0,2024,4,2,-12563.089999999997,87.17852130413803
TX006046,2024-04-06,C001,CC102,PC205,Office Supplies,Expense,67363.01,71833.42,Paid,Office supplies purchase,50.0,IT,INR,INV-2024-04742,V018,8036.04,,Approved,0,2024,4,2,-4470.410000000004,93.7766989237043
TX006031,2024-04-06,C002,CC111,PC206,Travel,Expense,141121.86,139337.32,Paid,Airfare and lodging expense,6.0,Sales,INR,,,6993.18,,Pending,0,2024,4,2,1784.539999999979,101.28073369001211
TX005987,2024-04-06,C004,CC112,PC202,Procurement,Expense,695594.09,732348.06,Paid,Vendor purchase order settlement,901.0,Operations,INR,,V013,124911.16,,Approved,0,2024,4,2,-36753.97000000009,94.98135217289986
TX005954,2024-04-06,C002,CC111,PC203,Office Supplies,Expense,14732.85,17891.73,Paid,Stationery order,14.0,Sales,INR,,V019,1684.83,,Rejected,0,2024,4,2,-3158.879999999999,82.34446864556976
TX005942,2024-04-06,C005,CC101,PC202,IT,Expense,507873.5,415769.81,Paid,Hardware upgrade purchase,2.0,Finance,INR,INV-2024-04659,V002,92266.53,,Approved,0,2024,4,2,92103.69,122.1525680279672
TX005906,2024-04-06,C004,CC111,PC205,Other,Expense,88854.05,96299.27,Overdue,Miscellaneous expense,1.0,Sales,INR,INV-2024-04632,,9121.6,,Approved,0,2024,4,2,-7445.220000000001,92.26866413421408
TX006054,2024-04-07,C004,CC111,PC202,Sales,Revenue,336118.94,419934.57,Pending,"""""",236.0,Sales,INR,INV-2024-04748,,59513.48,101617.91,Approved,0,2024,4,2,-83815.63,80.04078825898998
TX006035,2024-04-07,C003,CC114,PC207,Sales,Revenue,184026.02,140076.83,Paid,Online sales revenue,150.0,Sales,INR,,,33275.37,44374.12,Approved,0,2024,4,2,43949.19,131.3750603865036
TX006008,2024-04-07,C003,CC107,PC201,Procurement,Expense,270648.89,305484.65,Paid,Vendor purchase order settlement,1158.0,Procurement,INR,,V022,47720.65,,Approved,0,2024,4,2,-34835.76000000001,88.59655959800271
TX005977,2024-04-07,C001,CC106,PC207,Utilities,Expense,148791.44,138833.68,Overdue,Utility bill,1.0,Operations,INR,INV-2024-04687,,18383.52,,Pending,0,2024,4,2,9957.76000000001,107.17243827290324
TX005971,2024-04-07,C001,CC101,PC203,Other,Expense,85212.73,89984.51,Paid,Miscellaneous expense,1.0,Finance,INR,INV-2024-04682,,8489.93,,Rejected,0,2024,4,2,-4771.779999999999,94.69710953585236
TX005961,2024-04-07,C004,CC107,PC202,Maintenance,Expense,206537.71,207252.09,Paid,Preventive maintenance contract,1.0,Procurement,INR,INV-2024-04674,V005,36758.36,,Approved,0,2024,4,2,-714.3800000000047,99.65530866299105
TX005907,2024-04-07,C004,CC111,PC204,Sales,Revenue,592585.64,602942.03,Partially Paid,Product sales revenue,397.0,Sales,INR,INV-2024-04633,,104133.42,158104.16,Pending,0,2024,4,2,-10356.390000000014,98.2823572607801
TX006056,2024-04-08,C003,CC108,PC207,Other,Expense,26781.62,28292.43,Paid,Sundry adjustment,1.0,Administration,INR,INV-2024-04749,,0.0,,Approved,0,2024,4,2,-1510.8100000000013,94.66002036587172
TX006052,2024-04-08,C001,CC110,PC202,IT,Expense,286059.55,349524.18,Pending,Software license purchase,21.0,IT,INR,INV-2024-04746,V020,53929.3,,Approved,0,2024,4,2,-63464.630000000005,81.84256379630159
TX006044,2024-04-08,C001,CC109,PC204,Other,Expense,18154.13,17582.75,Pending,Sundry adjustment,1.0,Finance,INR,INV-2024-04740,,1797.39,,Approved,0,2024,4,2,571.380000000001,103.24966231107192
TX006012,2024-04-08,C001,CC108,PC202,Utilities,Expense,39192.53,40284.58,Paid,Utility bill,1.0,Administration,INR,INV-2024-04714,V039,4642.63,,Under Review,0,2024,4,2,-1092.050000000003,97.28916126220008
TX005986,2024-04-08,C001,CC107,PC205,Logistics,Expense,238247.67,204050.36,Paid,Freight and logistics charge,174.0,Procurement,INR,INV-2024-04696,V030,44307.81,,Approved,0,2024,4,2,34197.31000000003,116.75925002043614
TX005910,2024-04-08,C002,CC108,PC201,Maintenance,Expense,127586.61,156092.19,Paid,Facility repair service,1.0,Administration,INR,INV-2024-04636,V005,22392.23,,Rejected,0,2024,4,2,-28505.58,81.73798445649331
TX005908,2024-04-08,C002,CC108,PC201,Office Supplies,Expense,9724.76,8474.07,Paid,Printer consumables purchase,18.0,Administration,INR,INV-2024-04634,V005,1128.53,,Approved,0,2024,4,2,1250.6900000000005,114.75902370407609
TX006051,2024-04-09,C001,CC109,PC201,Office Supplies,Expense,7363.23,6454.51,Paid,Stationery order,9.0,Finance,INR,INV-2024-04745,V023,860.97,,Approved,0,2024,4,2,908.7199999999992,114.07883789784196
TX006048,2024-04-09,C001,CC103,PC204,Other,Expense,40483.38,41858.53,Paid,Sundry adjustment,1.0,HR,INR,,,4286.7,,Approved,0,2024,4,2,-1375.1500000000017,96.71476757544995
TX006042,2024-04-09,C003,CC110,PC203,Procurement,Expense,562504.99,597232.65,Overdue,Office equipment purchase,378.0,IT,INR,INV-2024-04738,V015,99436.12,,Under Review,0,2024,4,2,-34727.66000000003,94.1852375284573
TX006023,2024-04-09,C003,CC109,PC203,Other,Expense,123040.35,126467.79,Paid,General ledger correction entry,1.0,Finance,INR,INV-2024-04724,,12273.72,,Pending,0,2024,4,2,-3427.439999999988,97.28987119961532
TX006022,2024-04-09,C001,CC111,PC205,Sales,Revenue,745218.03,720993.55,Paid,Online sales revenue,592.0,Sales,INR,INV-2024-04723,,129925.54,244457.49,Approved,0,2024,4,2,24224.47999999998,103.35987471732584
TX006013,2024-04-09,C005,CC113,PC206,Marketing,Expense,302770.09,365627.99,Paid,Brand promotion expense,1.0,Marketing,INR,,V012,54274.96,,Approved,0,2024,4,2,-62857.899999999965,82.80823631691875
TX005994,2024-04-09,C002,CC101,PC201,Salaries,Expense,348804.49,379981.93,Paid,Monthly salary payment,1.0,Finance,INR,,,0.0,,Approved,0,2024,4,2,-31177.44,91.79502035794177
TX005978,2024-04-09,C003,CC113,PC202,Travel,Expense,44231.79,43858.26,Paid,Client visit travel reimbursement,2.0,Marketing,INR,INV-2024-04688,,2236.7,,Pending,0,2024,4,2,373.5299999999989,100.85167537426246
TX005928,2024-04-09,C001,CC112,PC201,Maintenance,Expense,120786.51,147503.69,Overdue,Preventive maintenance contract,1.0,Operations,INR,INV-2024-04648,V035,21395.83,,Under Review,0,2024,4,2,-26717.180000000008,81.88711075634785
TX006043,2024-04-10,C001,CC111,PC203,Other,Expense,119043.28,152054.46,Paid,Miscellaneous expense,1.0,Sales,INR,INV-2024-04739,,11664.45,,Approved,0,2024,4,2,-33011.17999999999,78.28989692245791
TX005988,2024-04-10,C001,CC113,PC206,Marketing,Expense,156698.05,177080.22,Partially Paid,Digital advertising spend,1.0,Marketing,INR,INV-2024-04697,V013,28046.57,,Approved,0,2024,4,2,-20382.170000000013,88.48986634419134
TX005929,2024-04-10,C002,CC107,PC204,Office Supplies,Expense,31289.78,31674.03,Paid,Office supplies purchase,35.0,Procurement,INR,INV-2024-04649,V032,3759.38,,Pending,0,2024,4,2,-384.25,98.7868610341027
TX006065,2024-04-11,C001,CC111,PC201,Sales,Revenue,584722.71,487393.68,Pending,Customer order fulfillment revenue,340.0,Sales,INR,INV-2024-04756,,103598.19,207855.97,Approved,0,2024,4,2,97329.02999999996,119.9692843780822
TX006028,2024-04-11,C001,CC108,PC204,Other,Expense,18769.6,21060.47,Paid,Miscellaneous expense,1.0,Administration,INR,INV-2024-04728,,1871.17,,Approved,0,2024,4,2,-2290.8700000000026,89.12241749590582
TX006018,2024-04-11,C004,CC101,PC207,IT,Expense,1584877.99,496021.7,Paid,Software license purchase,2.0,Finance,INR,INV-2024-04719,V029,282826.8,,Approved,1,2024,4,2,1088856.29,319.51787391559685
TX005973,2024-04-11,C004,CC113,PC205,Other,Expense,134926.65,127980.74,Paid,General ledger correction entry,1.0,Marketing,INR,INV-2024-04684,,13871.03,,Rejected,0,2024,4,2,6945.909999999989,105.4273088278752
TX005930,2024-04-11,C002,CC103,PC205,Other,Expense,50098.27,54533.46,Paid,General ledger correction entry,1.0,HR,INR,INV-2024-04650,,4887.24,,Approved,0,2024,4,2,-4435.190000000002,91.86702989320683
TX006039,2024-04-12,C004,CC112,PC207,Maintenance,Expense,195639.53,127244.18,Paid,Preventive maintenance contract,1.0,Operations,INR,,V006,35828.04,,Approved,0,2024,4,2,68395.35,153.7512599790419
TX006034,2024-04-12,C004,CC114,PC202,Other,Expense,71738.03,74657.86,Paid,Sundry adjustment,1.0,Administration,INR,INV-2024-04733,,7158.79,,Pending,0,2024,4,2,-2919.8300000000017,96.08905211052124
TX006030,2024-04-12,C003,CC105,PC202,Marketing,Expense,355128.79,327313.58,Paid,Brand promotion expense,1.0,Marketing,INR,INV-2024-04730,V024,60229.37,,Approved,0,2024,4,2,27815.209999999963,108.49803115409998
TX006029,2024-04-12,C003,CC112,PC202,Logistics,Expense,153196.56,152432.45,Pending,Warehouse handling fee,117.0,Operations,INR,INV-2024-04729,V010,28399.71,,Approved,0,2024,4,2,764.109999999986,100.50127777910804
TX006027,2024-04-12,C003,CC114,PC203,Utilities,Expense,56397.36,59600.89,Partially Paid,Utility bill,1.0,Administration,INR,,V007,6551.58,,Approved,0,2024,4,2,-3203.529999999999,94.62502992824436
TX006010,2024-04-12,C001,CC105,PC206,Sales,Revenue,619398.49,516216.97,Paid,Export sales revenue,382.0,Sales,INR,INV-2024-04712,,108153.65,174828.04,Approved,0,2024,4,2,103181.52000000002,119.98801395467493
TX006007,2024-04-12,C001,CC102,PC206,Procurement,Expense,1080920.78,998716.87,Paid,Software license purchase,751.0,IT,INR,INV-2024-04711,V036,204089.65,,Approved,0,2024,4,2,82203.91000000003,108.23095238192984
TX006002,2024-04-12,C005,CC114,PC206,Other,Expense,29252.4,35561.26,Paid,Sundry adjustment,1.0,Administration,INR,INV-2024-04708,,2964.7,,Approved,0,2024,4,2,-6308.860000000001,82.25917754320291
TX005998,2024-04-12,C002,CC110,PC207,IT,Expense,417826.24,436128.02,Partially Paid,Cloud infrastructure subscription,32.0,IT,INR,INV-2024-04704,,75357.94,,Approved,0,2024,4,2,-18301.780000000028,95.8035762068211
TX006066,2024-04-13,C002,CC111,PC202,Sales,Revenue,712091.54,672726.59,Partially Paid,Export sales revenue,453.0,Sales,INR,INV-2024-04757,,128129.2,309039.17,Rejected,0,2024,4,2,39364.95000000007,105.85155256015672
TX006045,2024-04-13,C001,CC110,PC207,Sales,Revenue,378810.91,423064.3,Overdue,Product sales revenue,376.0,Sales,INR,INV-2024-04741,,67857.25,118205.83,Under Review,0,2024,4,2,-44253.390000000014,89.53979572372332
TX006025,2024-04-13,C003,CC102,PC202,IT,Expense,638358.55,612089.25,Paid,IT support services,1.0,IT,INR,INV-2024-04726,V032,120067.06,,Approved,0,2024,4,2,26269.300000000047,104.29174340179964
TX005979,2024-04-13,C005,CC113,PC202,Other,Expense,100488.51,87676.71,Overdue,Miscellaneous expense,1.0,Marketing,INR,INV-2024-04689,,9692.13,,Approved,0,2024,4,2,12811.799999999988,114.61254647899082
TX005962,2024-04-13,C002,CC105,PC206,Travel,Expense,86458.72,84113.92,Paid,Business travel expense,7.0,Marketing,INR,,,4336.09,,Pending,0,2024,4,2,2344.800000000003,102.78764798977387
TX005959,2024-04-13,C004,CC110,PC204,IT,Expense,300346.67,315126.29,Paid,Cloud infrastructure subscription,7.0,IT,INR,,V023,53977.03,,Approved,0,2024,4,2,-14779.619999999995,95.3099374856982
TX005953,2024-04-13,C002,CC104,PC206,Marketing,Expense,664742.93,708797.18,Paid,Trade show sponsorship,1.0,Sales,INR,INV-2024-04670,V007,126005.02,,Approved,0,2024,4,2,-44054.25,93.78464654726758
TX005950,2024-04-13,C004,CC102,PC203,Procurement,Expense,733436.14,630587.21,Paid,Software license purchase,423.0,IT,INR,INV-2024-04667,,125716.59,,Approved,0,2024,4,2,102848.93000000004,116.31002474661672
TX005921,2024-04-13,C001,CC104,PC207,Marketing,Expense,761917.77,784789.4,Paid,Brand promotion expense,1.0,Sales,INR,,V015,127640.75,,Approved,0,2024,4,2,-22871.630000000005,97.0856346938427
TX006057,2024-04-14,C003,CC109,PC201,Salaries,Expense,293011.21,307923.38,Partially Paid,Employee payroll disbursement,1.0,Finance,INR,,,0.0,,Rejected,0,2024,4,2,-14912.169999999984,95.15718163395064
TX006015,2024-04-14,C002,CC109,PC204,Sales,Revenue,419054.23,361694.03,Partially Paid,Customer order fulfillment revenue,354.0,Sales,INR,INV-2024-04716,,75067.01,166977.23,Approved,0,2024,4,2,57360.19999999995,115.85876327568911
TX006005,2024-04-14,C002,CC103,PC203,Travel,Expense,58817.12,50349.37,Paid,Business travel expense,2.0,HR,INR,,,2826.39,,Approved,0,2024,4,2,8467.75,116.81798600459152
TX005995,2024-04-15,C004,CC108,PC202,Other,Expense,49807.01,54785.51,Paid,Miscellaneous expense,1.0,Administration,INR,INV-2024-04702,,5074.22,,Approved,0,2024,4,2,-4978.5,90.91274316876851
TX005960,2024-04-15,C001,CC112,PC203,Utilities,Expense,98026.93,111262.79,Overdue,Utility bill,1.0,Operations,INR,INV-2024-04673,V004,11535.14,,Approved,0,2024,4,2,-13235.86,88.10396539579854
TX005945,2024-04-15,C004,CC102,PC204,Sales,Revenue,737546.37,769233.83,Paid,Service revenue recognition,421.0,Sales,INR,INV-2024-04662,,134961.94,227844.46,Approved,0,2024,4,2,-31687.459999999963,95.88064659090722
TX006053,2024-04-16,C001,CC105,PC201,Marketing,Expense,452873.12,470277.55,Paid,Marketing campaign,1.0,Marketing,INR,INV-2024-04747,V002,76001.26,,Approved,0,2024,4,2,-17404.429999999993,96.29911527777584
TX006001,2024-04-16,C003,CC105,PC205,IT,Expense,276835.1,306956.86,Paid,Hardware upgrade purchase,4.0,Marketing,INR,INV-2024-04707,V022,51375.61,,Approved,0,2024,4,2,-30121.76000000001,90.18697285344918
TX005946,2024-04-16,C001,CC106,PC205,Utilities,Expense,115643.83,131760.71,Overdue,Utility bill,1.0,Operations,INR,INV-2024-04663,V026,13608.23,,Approved,0,2024,4,2,-16116.87999999999,87.76806834146538
TX005941,2024-04-16,C002,CC110,PC204,IT,Expense,29323.84,39543.24,Overdue,Cloud infrastructure subscription,5.0,IT,INR,INV-2024-04658,V017,5255.56,,Approved,0,2024,4,2,-10219.399999999998,74.15639183840273
TX006011,2024-04-17,C003,CC111,PC206,Sales,Revenue,728498.31,649074.35,Paid,Customer order fulfillment revenue,386.0,Sales,INR,INV-2024-04713,,130214.13,265025.37,Approved,0,2024,4,2,79423.96000000008,112.23649648148938
TX006009,2024-04-17,C001,CC113,PC207,IT,Expense,286311.08,350872.09,Paid,Hardware upgrade purchase,8.0,Marketing,INR,,,52682.48,,Approved,0,2024,4,2,-64561.01000000001,81.59984454733917
TX005927,2024-04-17,C001,CC109,PC207,Other,Expense,102246.96,103357.8,Pending,"""""",1.0,Finance,INR,INV-2024-04647,,10058.23,,Approved,0,2024,4,2,-1110.8399999999965,98.92524802191996
TX005914,2024-04-17,C002,CC106,PC201,Logistics,Expense,479694.8,442245.42,Overdue,Freight and logistics charge,343.0,Operations,INR,INV-2024-04637,,89992.56,,Approved,0,2024,4,2,37449.380000000005,108.46800855506882
TX005911,2024-04-17,C002,CC102,PC207,Maintenance,Expense,163222.03,134862.39,Paid,Facility repair service,1.0,IT,INR,,V003,29882.6,,Approved,0,2024,4,2,28359.639999999985,121.0285758690766
TX006017,2024-04-18,C003,CC107,PC201,Maintenance,Expense,81306.05,94069.05,Pending,Facility repair service,1.0,Procurement,INR,INV-2024-04718,,14506.01,,Approved,0,2024,4,2,-12763.0,86.43230690646924
TX005991,2024-04-18,C002,CC108,PC205,Office Supplies,Expense,27637.18,36909.18,Paid,Office supplies purchase,19.0,Administration,INR,INV-2024-04699,V037,3287.57,,Approved,0,2024,4,2,-9272.0,74.87887837118029
TX005972,2024-04-18,C001,CC106,PC202,Maintenance,Expense,134082.93,162893.11,Overdue,Facility repair service,1.0,Operations,INR,INV-2024-04683,V003,24048.1,,Approved,0,2024,4,2,-28810.179999999997,82.31344468774647
TX005969,2024-04-18,C003,CC102,PC203,Maintenance,Expense,161631.71,161008.09,Paid,Facility repair service,1.0,IT,INR,INV-2024-04680,V021,29586.71,,Pending,0,2024,4,2,623.6199999999953,100.38732215257008
TX005944,2024-04-18,C001,CC111,PC206,Sales,Revenue,970980.78,785427.3,Partially Paid,Service revenue recognition,4.0,Sales,INR,INV-2024-04661,,165435.05,258380.33,Approved,0,2024,4,2,185553.48,123.62452642020465
